person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
30,90000,0,7.0,1,0,10000,8.63,0,0.11,0,5
27,78000,0,2.0,3,1,7000,9.62,0,0.09,0,6
23,92004,0,7.0,5,1,24250,11.12,0,0.26,0,4
23,39200,3,1.0,1,0,2500,7.74,0,0.06,0,3
50,40000,2,4.0,2,0,8000,7.88,0,0.2,0,14
24,70000,3,4.0,5,2,10125,14.65,0,0.14,1,3
25,80000,0,5.0,2,2,14625,12.68,0,0.18,1,4
23,42000,3,1.0,4,1,7500,10.33,0,0.18,0,4
26,16000,3,1.0,5,3,2450,10.99,1,0.15,1,2
22,42000,3,6.0,3,3,25000,14.59,1,0.6,1,2
30,34046,3,2.0,3,3,12000,14.96,1,0.35,1,6
27,80000,2,2.0,4,1,9000,12.21,0,0.11,0,8
27,88000,3,4.0,0,1,20000,10.38,0,0.23,0,7
25,54000,3,2.0,4,1,14000,10.99,0,0.26,0,4
28,82300,3,3.0,5,0,3600,9.63,0,0.04,0,6
22,31404,3,0.0,4,0,5000,7.51,0,0.16,0,3
21,60000,0,5.0,1,2,8000,12.23,0,0.13,1,3
29,68000,0,11.0,1,0,4000,5.99,0,0.06,0,5
27,50000,2,7.0,1,2,8800,12.29,0,0.18,0,7
31,35000,3,1.0,5,1,4000,10.65,0,0.11,0,5
26,30000,3,1.0,3,1,2300,10.99,0,0.08,0,2
21,34000,3,5.0,2,1,1200,12.69,1,0.04,0,4
24,30000,2,7.0,2,2,10000,12.61,0,0.33,1,2
23,30000,3,0.0,5,0,3600,6.17,0,0.12,0,2
38,58000,3,4.0,3,4,9500,16.35,1,0.16,1,16
22,38000,0,6.0,0,0,4500,5.79,0,0.12,0,3
26,42000,3,3.0,0,0,4500,7.66,0,0.11,0,2
34,30000,3,5.0,5,0,4200,5.79,0,0.14,0,5
36,20004,3,1.0,5,1,4375,10.74,0,0.22,0,17
27,80000,0,11.0,5,0,5000,8.0,0,0.06,0,10
26,90000,3,5.0,3,1,3000,10.99,0,0.03,0,4
22,30000,3,0.0,2,2,9000,13.49,1,0.3,1,4
43,80000,0,20.0,0,0,10000,6.99,0,0.13,0,15
29,52000,3,4.0,4,1,3600,11.71,0,0.07,0,8
30,34000,3,0.0,4,1,4000,10.95,0,0.12,0,9
35,32000,3,19.0,2,0,8000,5.99,1,0.25,0,9
23,41000,0,7.0,0,1,5500,10.71,0,0.13,0,4
25,103000,3,9.0,2,3,12800,15.7,0,0.12,1,4
28,62000,3,0.0,5,1,12000,10.65,0,0.19,0,8
25,90000,0,9.0,0,1,15000,12.18,0,0.17,0,2
26,85200,0,10.0,2,0,8000,6.03,0,0.09,0,4
23,40000,0,6.0,4,1,7200,11.11,0,0.18,0,2
38,59475,0,10.0,3,3,18125,14.84,1,0.26,1,13
37,38400,0,4.0,5,0,7000,7.9,0,0.18,0,13
24,39000,3,4.0,2,2,8000,10.99,1,0.21,0,2
24,54000,0,8.0,4,3,1500,14.42,1,0.03,1,4
27,98004,3,8.0,2,0,10000,6.54,0,0.1,0,10
22,31224,3,0.0,1,0,6400,9.32,0,0.2,0,4
22,38400,3,4.0,1,2,4000,12.99,0,0.1,0,2
28,75000,3,5.0,4,0,11000,7.51,0,0.15,0,9
26,96000,0,1.0,2,1,10000,10.99,0,0.1,0,4
21,35000,2,5.0,5,1,8000,9.91,0,0.23,0,3
32,45996,3,2.0,1,1,1800,11.58,0,0.04,0,8
29,68004,0,13.0,4,1,3500,12.21,0,0.05,0,9
26,19392,3,7.0,0,2,1900,10.99,0,0.1,1,3
30,108000,0,0.0,0,1,4925,10.99,1,0.05,0,9
22,40800,2,6.0,5,2,10000,12.61,0,0.25,1,2
31,40000,3,2.0,5,2,10000,11.41,0,0.25,0,5
24,60000,3,1.0,3,1,10000,10.99,0,0.17,0,3
23,25000,3,7.0,5,0,6000,7.51,0,0.24,0,2
21,42000,0,5.0,0,1,8325,10.99,1,0.2,0,2
23,60000,0,7.0,4,0,3800,5.42,0,0.06,0,3
47,45000,2,10.0,3,0,11200,6.62,0,0.25,0,12
49,75000,0,21.0,0,3,15600,17.27,1,0.21,0,11
22,95000,0,2.0,3,1,5000,10.59,0,0.05,0,2
21,70000,3,4.0,4,3,6400,17.49,0,0.09,0,4
31,65000,0,15.0,4,3,3000,16.77,0,0.05,1,7
30,32000,3,0.0,3,2,6000,12.99,0,0.19,0,9
26,117000,0,8.0,2,0,6000,7.51,0,0.05,0,4
26,80000,0,5.0,0,0,7000,7.51,0,0.09,0,2
23,21000,2,7.0,1,1,7500,12.69,0,0.36,0,2
21,24000,3,5.0,0,2,13000,12.87,1,0.54,0,2
23,56000,2,2.0,3,1,15000,10.62,0,0.27,0,3
29,66000,3,4.0,1,1,25000,11.48,1,0.38,0,10
22,42000,3,6.0,3,4,10000,16.32,1,0.24,1,4
27,68004,0,2.0,4,1,6000,11.86,0,0.09,0,6
24,97908,3,8.0,2,3,25000,12.61,1,0.26,1,2
36,65028,0,4.0,1,3,10000,15.95,1,0.15,0,14
31,63324,0,8.0,0,1,24000,11.83,0,0.38,0,6
29,70000,0,7.0,3,1,4000,11.86,0,0.06,0,5
28,31800,3,2.0,5,4,6400,16.82,1,0.2,1,5
29,40000,1,1.0,3,0,10000,8.0,0,0.25,0,10
24,7500,3,0.0,2,2,1200,13.48,1,0.16,0,4
27,71700,0,11.0,2,2,9000,13.8,0,0.13,0,5
34,65000,0,12.0,5,0,6000,7.14,0,0.09,0,10
32,24000,3,2.0,3,0,12000,10.99,1,0.5,0,8
29,72000,0,13.0,3,0,7400,5.42,0,0.1,0,8
26,21312,3,0.0,4,1,8875,10.59,1,0.42,0,2
28,42996,3,4.0,1,0,3000,7.68,0,0.07,0,6
43,60000,0,3.0,5,1,18000,10.99,0,0.3,0,11
36,56900,0,16.0,3,6,6200,10.99,1,0.11,0,13
32,70000,2,1.0,3,0,14400,7.88,0,0.21,0,10
26,66000,0,6.0,0,1,7000,9.63,0,0.11,0,2
24,87600,0,8.0,5,2,10000,13.49,0,0.11,1,3
26,70000,0,0.0,2,3,8000,14.84,0,0.11,0,3
34,30000,3,0.0,3,1,4000,9.63,0,0.13,0,6
26,131000,3,10.0,2,2,4000,12.84,0,0.03,1,3
31,43288,3,7.0,1,1,10000,10.74,0,0.23,0,5
22,100000,0,6.0,1,0,15000,7.49,0,0.15,0,2
25,50000,0,5.0,4,3,7500,13.8,0,0.15,1,4
28,105000,0,12.0,1,0,7000,10.99,0,0.07,0,10
25,48000,3,9.0,0,2,7500,12.53,0,0.16,0,3
27,124000,0,2.0,0,1,24250,10.99,0,0.2,0,7
23,85000,0,7.0,5,1,25000,10.36,0,0.29,0,4
37,44004,3,2.0,4,2,9200,12.84,1,0.21,0,13
31,43288,3,7.0,3,1,10000,10.74,0,0.23,0,5
32,56000,0,5.0,4,0,10000,7.14,0,0.18,0,8
24,49278,3,4.0,0,2,11000,13.22,0,0.22,1,2
35,46654,0,19.0,1,1,17000,11.83,0,0.36,0,10
29,50000,0,2.0,3,0,5000,10.99,0,0.1,0,6
26,38000,0,10.0,2,3,15000,15.33,0,0.39,0,3
54,39000,0,4.0,4,1,20000,10.71,0,0.51,0,19
25,24000,2,4.0,3,1,5000,10.95,0,0.21,0,3
21,55600,3,2.0,3,0,6000,10.99,0,0.11,0,4
28,32400,3,3.0,0,2,12000,14.26,1,0.37,0,10
23,16800,3,7.0,1,0,6625,6.03,1,0.39,0,3
22,42000,3,6.0,0,1,6000,10.65,0,0.14,0,2
25,59000,3,0.0,5,2,10000,14.17,0,0.17,0,3
29,107000,0,3.0,4,1,25000,10.99,0,0.23,0,5
29,64000,3,3.0,0,3,9000,10.99,1,0.14,1,6
29,30000,3,3.0,5,0,5000,9.32,0,0.17,0,5
24,54000,3,8.0,3,2,1500,14.17,0,0.03,1,2
24,41000,3,1.0,0,2,7000,12.53,0,0.17,0,2
22,67807,0,6.0,1,0,6400,7.14,0,0.09,0,3
31,90000,3,6.0,4,0,9000,5.42,0,0.1,0,9
34,32000,3,6.0,1,3,8000,17.27,0,0.25,1,10
24,60000,3,0.0,4,1,25000,10.99,1,0.42,0,3
24,28000,3,9.0,0,2,8000,12.84,0,0.29,0,4
36,44004,0,1.0,3,1,1800,10.0,1,0.04,0,13
25,40000,3,2.0,4,1,3000,10.25,0,0.07,0,3
21,34000,3,2.0,4,3,5000,14.59,1,0.15,0,4
33,55000,0,7.0,2,1,3500,10.65,0,0.06,0,5
29,85500,0,3.0,2,0,9500,10.99,0,0.11,0,9
22,78000,0,6.0,3,0,7750,7.51,0,0.1,0,4
29,55000,0,3.0,5,0,6400,7.88,0,0.12,0,9
22,76000,0,5.0,5,1,24000,10.99,0,0.32,0,2
29,27000,3,2.0,1,1,2725,9.63,0,0.1,0,6
28,30000,0,8.0,0,0,3000,7.29,0,0.1,0,7
23,57750,3,3.0,1,0,8000,7.49,0,0.14,0,3
26,64000,3,8.0,1,1,7500,9.83,0,0.12,0,4
32,45000,0,8.0,0,0,2100,6.99,0,0.05,0,10
23,73000,0,7.0,5,1,7000,10.74,0,0.1,0,3
27,24000,3,4.0,0,1,7000,10.75,0,0.29,0,10
31,53000,0,8.0,1,2,3000,15.23,0,0.06,0,5
33,18000,3,0.0,0,0,500,10.99,0,0.03,0,6
27,45500,3,2.0,1,1,5000,11.71,0,0.11,0,5
24,48200,3,3.0,5,1,5000,10.38,0,0.1,0,3
29,74000,0,3.0,1,3,3000,16.32,1,0.04,0,6
24,72000,3,4.0,0,0,4000,7.88,0,0.06,0,3
29,34999,3,2.0,3,1,12000,11.58,1,0.34,0,10
43,64000,0,6.0,3,0,15000,7.88,0,0.23,0,17
24,45000,2,4.0,5,0,11000,7.49,0,0.24,0,2
27,48000,2,3.0,5,1,24000,9.91,0,0.5,0,9
21,12000,3,2.0,2,1,3250,9.99,1,0.27,0,2
29,83300,0,5.0,3,4,5000,16.95,1,0.05,1,6
26,105000,0,3.0,5,1,25000,11.58,0,0.24,0,3
37,30000,3,6.0,4,3,15000,10.99,1,0.5,0,12
24,28800,3,0.0,2,2,2400,14.26,1,0.08,1,4
23,58500,0,6.0,0,0,4000,8.0,0,0.07,0,3
24,90474,0,8.0,1,1,15000,10.38,0,0.17,0,3
24,25000,0,1.0,3,1,4000,11.11,0,0.16,0,2
22,19200,0,6.0,0,2,5000,14.17,1,0.26,1,2
22,44400,3,1.0,4,2,11775,13.49,0,0.27,1,4
26,50000,2,4.0,2,2,10000,13.47,0,0.2,1,2
28,31000,3,6.0,4,1,2400,11.49,0,0.08,0,6
27,37000,2,3.0,3,1,5000,9.91,0,0.14,0,6
24,49639,3,8.0,3,2,10000,10.99,0,0.2,0,3
41,75000,0,19.0,1,2,5500,12.87,0,0.07,1,16
25,53000,0,9.0,3,0,10625,10.99,1,0.2,0,4
29,77000,3,3.0,3,2,17600,13.48,0,0.23,0,8
28,71652,0,11.0,4,6,25000,20.03,1,0.35,0,9
23,65000,3,6.0,0,2,8500,13.35,0,0.13,1,2
27,39000,3,1.0,5,3,6000,14.61,1,0.15,0,7
29,42000,0,5.0,3,2,2500,13.98,0,0.06,0,8
28,75000,0,9.0,0,1,9600,10.62,0,0.13,0,7
24,115000,0,8.0,1,1,15000,11.48,0,0.13,0,3
60,37200,0,2.0,4,0,10000,6.54,1,0.27,0,27
23,69000,3,8.0,1,1,9000,9.63,1,0.13,0,4
25,44000,0,2.0,5,3,12000,14.54,0,0.27,0,2
27,29120,2,0.0,5,0,4000,10.99,0,0.14,0,7
23,75000,0,7.0,1,1,7100,9.25,0,0.09,0,2
24,41000,0,3.0,0,1,9000,9.88,0,0.22,0,2
27,49000,3,11.0,3,1,4000,10.59,0,0.08,0,8
44,75000,0,6.0,1,0,6000,8.9,0,0.08,0,11
24,54000,3,3.0,3,2,2400,13.49,1,0.04,1,4
33,96000,0,0.0,5,2,8000,13.72,0,0.08,0,9
25,30000,3,3.0,1,2,8500,13.98,0,0.28,1,4
23,60000,0,7.0,1,0,10500,10.99,0,0.17,0,4
22,50000,0,6.0,1,0,4800,6.03,0,0.1,0,3
25,52000,3,3.0,1,1,7200,12.69,0,0.14,0,3
21,26000,0,5.0,3,3,14500,14.61,1,0.56,1,2
28,29000,3,6.0,1,2,13000,14.26,1,0.45,1,8
27,44000,0,3.0,1,2,5700,13.23,0,0.13,1,9
40,21600,3,2.0,2,3,3000,14.09,1,0.14,1,13
25,65707,0,1.0,1,3,2000,14.59,0,0.03,0,3
22,54000,0,6.0,3,0,5000,6.03,0,0.09,0,2
36,59617,0,14.0,2,3,21000,15.62,0,0.35,0,13
31,87500,3,4.0,0,1,6000,11.99,0,0.07,0,5
22,60000,3,6.0,5,1,9975,11.48,0,0.17,0,4
21,18000,3,0.0,0,0,3000,7.9,1,0.17,0,2
23,15000,2,7.0,3,1,4475,10.99,1,0.3,0,4
31,63372,3,7.0,4,1,3000,10.99,0,0.05,0,7
23,60000,0,0.0,0,0,7500,8.0,0,0.13,0,2
32,87000,0,8.0,3,1,24800,12.53,0,0.29,0,5
23,24000,3,2.0,0,1,4000,10.99,0,0.17,0,4
21,14400,3,0.0,0,0,2000,5.79,0,0.14,0,2
25,33000,0,9.0,5,0,5000,8.49,0,0.15,0,3
24,65000,0,3.0,0,2,7000,13.61,0,0.11,1,3
24,32000,3,1.0,1,2,1500,13.92,0,0.05,1,4
22,42000,0,4.0,4,0,7050,10.99,0,0.17,0,4
27,46000,3,11.0,3,1,8000,11.36,0,0.17,0,8
32,25000,3,0.0,0,0,3600,8.94,0,0.14,0,8
28,48000,3,7.0,3,2,4000,14.35,0,0.08,0,8
23,110000,3,2.0,5,1,20000,10.99,0,0.18,0,2
22,33716,2,6.0,1,0,13750,6.92,0,0.41,0,2
29,97000,2,3.0,3,1,12000,11.83,0,0.12,0,7
24,53636,3,8.0,1,1,4000,10.62,0,0.07,0,2
32,119004,3,0.0,2,0,2500,10.99,0,0.02,0,10
24,60000,3,8.0,5,0,20000,10.99,1,0.33,0,4
25,142800,0,9.0,3,5,10000,18.25,1,0.06,0,4
24,77350,0,2.0,3,3,25000,15.7,1,0.27,1,3
40,33000,0,2.0,3,1,1000,10.99,0,0.03,0,16
37,101644,3,13.0,5,1,14000,10.99,0,0.14,0,13
27,43200,3,0.0,5,0,12000,8.94,0,0.28,0,5
26,70000,3,0.0,1,2,2400,10.99,0,0.03,1,3
25,30000,3,4.0,3,0,7000,7.74,0,0.23,0,2
41,138550,0,8.0,3,3,23000,14.96,1,0.14,0,12
45,119004,0,13.0,5,1,5000,11.49,0,0.04,0,13
33,81000,2,4.0,4,0,12000,6.17,0,0.15,0,8
25,48996,3,9.0,3,3,10000,14.54,1,0.2,1,2
26,25500,0,8.0,2,2,5600,11.91,0,0.22,0,4
25,84000,0,7.0,3,1,6500,10.99,0,0.08,0,3
22,35000,0,2.0,1,0,6000,7.49,0,0.17,0,4
22,30000,3,4.0,1,1,10000,11.86,1,0.33,0,2
26,46000,0,3.0,2,1,11000,12.69,0,0.24,0,2
32,98056,0,10.0,5,1,6000,8.88,0,0.06,0,9
26,75000,0,11.0,5,3,6000,14.96,0,0.08,0,3
22,58650,0,6.0,3,3,25000,14.96,1,0.36,0,2
35,58000,0,4.0,3,3,15000,13.99,1,0.26,1,9
21,14400,0,0.0,3,2,1500,10.99,0,0.1,0,4
23,88000,0,4.0,2,2,8400,14.65,1,0.1,0,4
34,75000,0,3.0,5,0,3000,7.9,0,0.04,0,8
29,52000,3,3.0,5,0,8400,5.79,0,0.16,0,6
22,20400,3,1.0,5,0,3500,6.99,0,0.17,0,2
51,50000,3,9.0,0,1,12000,10.37,0,0.24,0,25
28,131040,0,0.0,5,2,10000,13.35,0,0.08,1,10
25,39000,0,9.0,2,2,3000,13.99,0,0.08,1,3
27,18000,3,0.0,0,0,6000,7.49,1,0.33,0,5
30,36000,0,7.0,0,1,15000,11.83,0,0.42,0,10
37,60000,3,17.0,5,0,5000,6.17,0,0.08,0,13
22,88000,0,0.0,5,1,15000,11.83,0,0.17,0,4
25,39996,3,0.0,5,2,5000,12.87,0,0.13,1,2
22,44172,3,4.0,4,1,15000,10.37,1,0.34,0,3
37,48000,3,0.0,0,1,14725,10.99,1,0.31,0,11
25,62400,2,7.0,4,4,4000,18.39,1,0.06,1,2
24,85000,0,2.0,4,0,8000,10.99,0,0.09,0,4
30,130500,0,1.0,0,3,25000,15.33,1,0.19,0,6
30,100000,0,0.0,2,0,3600,10.99,0,0.04,0,10
23,80000,3,2.0,3,2,16000,13.85,0,0.2,0,3
31,35000,0,0.0,3,2,15000,13.92,0,0.43,1,8
37,25000,3,5.0,3,3,10000,16.29,1,0.4,0,11
30,83203,3,6.0,3,0,14100,6.03,0,0.17,0,8
21,59000,3,4.0,3,2,5000,14.22,1,0.08,0,3
26,39996,3,0.0,5,1,12000,10.99,0,0.3,0,4
29,33000,3,0.0,1,2,6000,15.23,0,0.18,0,6
37,52000,0,1.0,5,0,15000,10.99,0,0.29,0,14
23,28800,3,0.0,1,0,4000,5.42,0,0.14,0,2
27,54996,2,2.0,2,3,8000,14.11,0,0.15,1,9
31,42000,3,1.0,3,1,12000,10.99,0,0.29,0,9
22,36600,0,2.0,5,0,9950,7.29,0,0.27,0,3
35,74000,0,13.0,0,0,5000,7.9,0,0.07,0,5
24,33000,2,7.0,5,0,14000,10.99,0,0.42,0,2
24,65004,3,0.0,2,1,3200,9.99,0,0.05,0,4
35,100000,2,9.0,5,0,10000,8.59,0,0.1,0,7
32,49000,3,2.0,2,1,12000,11.11,1,0.24,0,9
39,45500,3,4.0,4,3,10000,16.29,0,0.22,0,15
31,100000,3,3.0,1,1,8800,10.0,0,0.09,0,8
23,90000,0,4.0,3,1,4800,10.36,0,0.05,0,4
31,65000,3,2.0,1,1,6000,11.49,0,0.09,0,6
30,43200,2,6.0,2,1,2000,10.99,0,0.05,0,9
24,84000,3,3.0,3,1,13000,11.83,0,0.15,0,3
22,42000,3,6.0,0,1,3000,12.69,0,0.07,0,2
23,70000,0,7.0,1,2,2000,13.49,0,0.03,1,2
29,65000,0,0.0,2,0,10000,8.94,0,0.15,0,9
36,65000,0,3.0,5,2,4000,13.48,0,0.06,1,12
24,29000,3,5.0,3,2,6000,15.27,0,0.21,0,2
27,102000,0,2.0,0,1,7200,11.26,0,0.07,0,8
22,45900,3,3.0,1,0,5750,8.94,0,0.13,0,3
30,108000,3,0.0,1,3,7000,14.42,1,0.06,1,8
25,77954,3,9.0,0,3,11550,16.77,1,0.15,0,2
30,65000,3,3.0,1,1,9000,12.42,0,0.14,0,5
25,109000,0,5.0,5,0,5000,8.49,0,0.05,0,3
30,66000,0,14.0,1,2,11200,13.49,1,0.17,0,9
37,60000,3,1.0,5,3,10000,15.99,1,0.17,1,14
24,36000,3,2.0,1,2,1500,15.23,0,0.04,0,2
43,49578,0,11.0,4,2,16000,13.49,0,0.32,1,13
25,140004,1,8.0,3,2,4500,12.87,0,0.03,0,4
27,112500,0,4.0,2,3,10400,15.62,0,0.09,1,6
21,18000,3,2.0,4,1,4500,10.38,1,0.25,0,2
40,52000,0,7.0,0,1,15250,11.86,0,0.29,0,12
24,44000,2,8.0,5,0,14500,7.29,0,0.33,0,2
28,91000,0,6.0,4,1,15000,9.88,0,0.16,0,9
24,42000,0,5.0,1,0,4900,6.03,0,0.12,0,4
47,52000,3,3.0,3,1,6000,10.99,0,0.12,0,14
26,39000,0,0.0,0,3,5600,16.49,1,0.14,1,3
40,75000,3,6.0,1,0,15000,7.29,0,0.2,0,11
36,25200,0,0.0,1,2,8700,12.23,1,0.35,1,14
25,80000,3,0.0,5,1,16000,9.88,0,0.2,0,2
35,69000,0,2.0,5,3,25500,17.27,1,0.37,0,5
22,55000,2,1.0,5,1,10000,10.99,0,0.18,0,3
22,37308,0,0.0,4,1,8400,9.99,0,0.23,0,4
47,126000,3,1.0,3,0,10000,6.91,0,0.08,0,17
39,40800,3,4.0,3,3,14000,16.0,1,0.34,1,17
22,48000,3,0.0,1,0,1000,7.29,0,0.02,0,4
28,43000,0,4.0,3,0,13800,6.91,0,0.32,0,6
38,110000,3,5.0,2,0,20000,6.91,0,0.18,0,13
28,55000,2,13.0,3,0,18000,7.9,0,0.33,0,10
30,131004,0,14.0,5,0,5000,8.49,0,0.04,0,8
26,120000,0,10.0,0,0,23000,6.62,0,0.19,0,3
24,62400,3,8.0,5,1,20000,11.12,1,0.32,0,2
24,118000,0,8.0,2,0,5000,5.42,0,0.04,0,2
23,85000,0,7.0,1,2,20000,13.22,0,0.24,1,4
23,79992,0,7.0,0,1,6000,10.99,0,0.08,0,3
24,38400,3,4.0,5,0,4000,7.29,0,0.1,0,3
26,138000,0,4.0,1,5,18000,16.4,1,0.13,0,3
23,45000,3,7.0,4,2,15000,12.84,1,0.33,0,3
22,34000,0,5.0,3,1,11500,10.99,0,0.34,0,2
29,19200,3,1.0,0,0,2000,5.99,1,0.1,0,6
22,19200,0,3.0,1,3,5000,15.33,1,0.26,1,2
29,54912,0,11.0,0,2,5500,12.53,0,0.1,1,8
22,37392,3,1.0,1,1,12000,10.62,1,0.32,0,2
25,108000,0,9.0,4,1,4800,12.42,0,0.04,0,4
31,105400,3,2.0,3,3,24250,15.31,1,0.2,0,5
22,59000,1,3.0,3,3,12000,10.99,1,0.2,1,3
21,51800,0,1.0,5,1,5000,9.99,0,0.1,0,3
30,54000,3,1.0,1,1,6300,10.0,0,0.12,0,7
26,37000,0,7.0,1,1,8400,10.99,0,0.23,0,4
23,62900,3,1.0,3,4,16000,16.35,1,0.22,0,4
34,36000,3,5.0,0,0,14000,7.51,1,0.39,0,6
25,60000,0,4.0,3,0,8650,7.51,0,0.14,0,2
23,62500,0,4.0,0,0,23525,7.9,0,0.38,0,3
23,75000,0,3.0,5,2,10200,12.68,0,0.14,1,2
50,137000,0,2.0,3,0,23000,7.9,0,0.17,0,13
25,40000,3,0.0,0,1,5000,11.36,0,0.13,0,4
22,40906,3,4.0,5,1,7500,9.63,0,0.18,0,2
24,16000,3,2.0,2,2,2600,10.99,1,0.16,1,2
23,54000,3,2.0,0,3,6000,14.09,1,0.11,1,3
37,32000,3,4.0,3,2,10000,13.79,1,0.31,0,14
30,144000,0,12.0,4,2,35000,12.68,0,0.24,0,8
26,124726,0,3.0,4,0,15000,7.29,0,0.12,0,3
41,40000,3,3.0,4,0,9200,7.49,0,0.23,0,15
26,26000,0,4.0,2,1,12000,10.99,0,0.46,0,3
22,72000,0,5.0,5,3,12000,14.84,0,0.17,1,4
21,71688,0,2.0,1,3,7500,13.17,0,0.1,1,4
28,38000,3,0.0,0,0,10000,8.49,0,0.26,0,7
31,68000,0,15.0,3,0,13600,7.88,0,0.2,0,5
38,75971,0,10.0,2,3,18125,14.84,0,0.24,1,12
21,35100,3,1.0,1,0,3500,5.79,0,0.1,0,2
35,82008,0,7.0,2,0,7200,6.62,0,0.09,0,7
26,94000,0,8.0,4,0,15000,6.17,0,0.16,0,2
32,32400,3,4.0,2,1,4800,9.99,1,0.15,0,6
22,39000,3,4.0,3,1,14000,10.37,1,0.36,0,3
21,50000,3,4.0,0,1,10000,11.71,0,0.2,0,3
27,67200,3,0.0,4,0,8000,6.03,0,0.12,0,5
26,67000,3,4.0,3,2,2400,12.99,0,0.04,1,2
25,45000,3,4.0,0,2,15000,10.99,1,0.33,0,3
36,50000,3,5.0,1,0,6500,10.99,0,0.13,0,15
22,64000,0,4.0,4,2,14000,13.23,0,0.22,1,3
33,48000,0,4.0,2,1,5000,10.99,0,0.1,0,10
24,78000,0,8.0,5,2,24000,15.96,1,0.31,0,4
29,45600,0,9.0,3,0,2000,7.88,0,0.04,0,8
22,103000,0,6.0,4,1,15000,9.63,1,0.15,0,4
32,98406,0,1.0,0,0,5400,9.38,0,0.05,0,6
24,23500,0,2.0,2,1,7000,10.38,0,0.3,0,4
27,36000,0,7.0,4,1,6000,10.25,0,0.17,0,10
32,37000,3,3.0,1,1,5000,9.62,0,0.14,0,7
22,57336,3,6.0,3,3,16000,17.27,1,0.28,0,3
33,150000,2,14.0,5,1,21000,11.83,0,0.14,0,9
28,71250,3,2.0,4,5,21000,10.99,1,0.29,1,9
27,70000,3,4.0,4,1,20000,11.48,0,0.29,0,8
26,45000,0,10.0,2,2,14125,13.99,0,0.31,1,2
22,38400,3,6.0,1,0,8000,7.88,0,0.21,0,4
41,62500,3,4.0,1,1,14000,10.25,0,0.22,0,16
32,52500,0,15.0,0,0,9500,6.92,0,0.18,0,7
30,31000,3,1.0,3,2,4800,13.43,0,0.15,1,5
28,50000,2,3.0,1,0,3200,8.49,0,0.06,0,5
58,68000,0,1.0,4,1,8000,10.99,0,0.12,0,29
24,39996,0,8.0,0,2,7500,12.22,0,0.19,0,4
25,35000,3,2.0,0,1,7500,10.99,0,0.21,0,2
34,64000,3,5.0,1,1,15000,10.25,0,0.23,0,8
22,87000,3,5.0,0,2,20000,13.85,0,0.23,0,4
22,45449,3,6.0,3,1,12000,10.99,1,0.26,0,4
31,48000,3,12.0,0,3,15000,15.21,1,0.31,1,5
30,35000,3,8.0,3,0,6000,7.9,0,0.17,0,9
37,65000,0,0.0,4,1,4000,10.75,0,0.06,0,15
51,68000,3,5.0,4,3,12000,16.77,0,0.18,0,28
31,48000,0,14.0,3,0,6600,7.14,0,0.14,0,5
21,32000,0,5.0,0,1,4200,11.58,0,0.13,0,2
30,74000,2,13.0,3,1,10500,10.74,0,0.14,0,8
29,110004,0,13.0,3,1,12000,10.36,0,0.11,0,6
32,32423,3,10.0,2,1,8475,10.99,1,0.26,0,6
27,70000,3,7.0,3,0,15000,5.79,0,0.21,0,6
31,60000,3,0.0,3,0,12000,7.49,0,0.2,0,9
24,33000,3,2.0,5,2,3300,12.99,0,0.1,0,4
21,85000,0,5.0,1,1,25000,10.99,0,0.29,0,2
24,32000,3,2.0,1,2,1000,13.06,1,0.03,0,3
30,32004,2,4.0,5,0,5500,8.0,0,0.17,0,9
33,50000,0,8.0,3,0,4000,5.42,0,0.08,0,10
23,55000,0,7.0,0,1,15000,9.2,0,0.27,0,4
24,35000,3,4.0,3,1,5000,11.71,0,0.14,0,3
23,75000,3,0.0,4,1,10000,11.49,0,0.13,0,2
25,60000,0,5.0,5,3,3000,14.59,0,0.05,1,4
23,21600,3,2.0,3,3,6000,14.42,1,0.28,0,4
31,80000,0,5.0,4,0,6000,7.4,0,0.07,0,9
23,46000,3,2.0,0,3,10000,12.61,1,0.22,0,2
38,30000,3,5.0,5,2,5000,13.61,0,0.17,1,11
27,12000,3,0.0,5,2,4000,14.22,1,0.33,1,7
21,43000,3,5.0,5,3,8500,15.58,0,0.2,0,2
33,30500,0,1.0,2,1,10000,9.33,1,0.33,0,6
33,95000,0,4.0,2,0,11200,7.29,0,0.12,0,8
24,39600,3,7.0,2,1,10000,10.36,1,0.25,0,3
29,52100,3,13.0,4,1,5000,10.99,0,0.1,0,9
24,15000,3,3.0,4,4,4800,16.95,1,0.32,0,3
25,69900,0,9.0,0,0,5050,5.42,0,0.07,0,3
24,35200,3,1.0,3,3,4000,16.0,1,0.11,1,3
41,24000,3,2.0,3,3,4000,16.07,1,0.17,0,16
31,50000,3,5.0,2,4,2500,17.04,0,0.05,1,10
27,47232,2,10.0,3,0,8000,5.42,0,0.17,0,9
34,69500,0,4.0,2,1,15000,10.99,0,0.22,0,6
28,35004,3,2.0,1,1,4000,12.53,0,0.11,0,5
24,86400,0,2.0,0,0,12200,7.29,0,0.14,0,3
23,60000,0,7.0,4,0,6000,8.9,0,0.1,0,4
29,37000,3,1.0,3,2,10000,12.53,0,0.27,0,5
28,39000,3,0.0,3,0,9600,7.49,0,0.25,0,8
